Date,Open,High,Low,Close,Adj Close,Volume
2012-12-24,55.500000,56.060001,55.160000,55.860001,39.327518,1752800
2012-12-26,56.130001,57.049999,55.830002,56.490002,39.771061,4722300
2012-12-27,56.570000,56.639999,55.189999,56.389999,39.700661,2458600
2012-12-28,55.910000,56.389999,55.430000,55.509998,39.081097,2363700
2012-12-31,55.450001,57.160000,55.290001,57.090000,40.193493,2679300
2013-01-02,58.410000,59.590000,57.939999,59.169998,41.657887,4491100
2013-01-03,58.419998,58.880001,57.349998,57.639999,40.580696,3561500
2013-01-04,58.009998,58.650002,57.889999,58.410000,41.122818,2963600
2013-01-07,58.009998,59.150002,57.770000,59.139999,41.636765,2329800
2013-01-08,58.930000,59.799999,58.279999,59.740002,42.059185,3778700
2013-01-09,60.099998,60.169998,59.430000,59.599998,41.960621,2962700
2013-01-10,60.189999,60.740002,59.549999,60.610001,42.671700,3617100
2013-01-11,60.720001,60.959999,60.200001,60.910000,42.882912,1993300
2013-01-14,60.779999,61.419998,60.730000,61.200001,43.087086,3198300
2013-01-15,60.930000,61.650002,60.880001,61.340000,43.185646,2181400
2013-01-16,61.020000,61.070000,60.259998,60.520000,42.608334,2614700
2013-01-17,61.160000,62.220001,61.020000,62.130001,43.741833,3670600
2013-01-18,62.049999,62.590000,61.529999,62.590000,44.065685,2672400
2013-01-22,62.599998,62.700001,61.459999,61.470001,43.277172,3583900
2013-01-23,61.250000,62.160000,61.160000,62.110001,43.727749,4122200
2013-01-24,62.259998,62.820000,62.209999,62.520000,44.016426,2664000
2013-01-25,62.910000,62.970001,62.180000,62.750000,44.178333,2332800
2013-01-28,62.669998,62.689999,60.860001,61.240002,43.115242,5244700
2013-01-29,61.500000,63.549999,61.500000,63.259998,44.537392,5482900
2013-01-30,63.220001,63.549999,62.759998,63.020000,44.368423,2485300
2013-01-31,62.560001,64.199997,62.200001,63.419998,44.650043,4498800
2013-02-01,61.900002,63.220001,60.320000,61.369999,43.206764,8406600
2013-02-04,61.139999,62.430000,61.040001,61.090000,43.009640,4986900
2013-02-05,61.709999,62.270000,61.220001,61.250000,43.122276,3935300
2013-02-06,61.290001,61.490002,60.459999,61.060001,42.988510,3376400
2013-02-07,61.200001,61.750000,60.369999,61.419998,43.241970,2842100
2013-02-08,61.560001,62.230000,60.939999,62.110001,43.727749,3317300
2013-02-11,61.820000,61.820000,60.290001,60.540001,42.622417,3176500
2013-02-12,60.619999,60.889999,60.119999,60.509998,42.601288,2779700
2013-02-13,61.709999,63.299999,61.599998,62.299999,43.861515,3862200
2013-02-14,61.570000,61.900002,61.060001,61.169998,43.065948,9634700
2013-02-15,61.189999,61.290001,59.880001,60.400002,42.523853,7182900
2013-02-19,60.840000,61.180000,60.380001,61.180000,43.073009,3519300
2013-02-20,61.150002,61.400002,60.169998,60.259998,42.425282,8481500
2013-02-21,59.040001,59.310001,56.910000,57.680000,40.880226,1058600
2013-02-22,58.299999,59.320000,57.970001,59.320000,42.042561,3972500
2013-02-25,59.380001,59.680000,56.970001,56.980000,40.384109,4838100
2013-02-26,57.459999,57.720001,55.939999,56.840000,40.284885,7557200
2013-02-27,57.009998,58.439999,56.500000,58.200001,41.248775,5336900
2013-02-28,58.380001,59.459999,58.169998,58.619999,41.546444,3648900
2013-03-01,58.189999,60.639999,57.430000,59.689999,42.304810,5650000
2013-03-04,59.470001,60.439999,58.750000,60.439999,42.836357,3376500
2013-03-05,60.540001,61.419998,60.529999,60.770000,43.070248,4684700
2013-03-06,61.900002,62.790001,61.410000,62.520000,44.310555,4936700
2013-03-07,62.720001,62.730000,62.080002,62.130001,44.034130,2085300
2013-03-08,62.790001,63.849998,62.590000,63.599998,45.075974,3132600
2013-03-11,63.320000,63.830002,62.200001,63.730000,45.168110,3089700
2013-03-12,63.770000,64.400002,63.619999,64.080002,45.416176,4514200
2013-03-13,64.089996,64.519997,63.189999,63.299999,44.863350,4699200
2013-03-14,63.939999,65.349998,63.860001,64.769997,45.905197,4700700
2013-03-15,64.440002,65.690002,63.869999,64.010002,45.366558,5085600
2013-03-18,63.389999,64.059998,63.080002,63.750000,45.182301,3358000
2013-03-19,63.730000,64.459999,62.849998,64.010002,45.366558,5836900
2013-03-20,64.519997,65.669998,64.459999,65.419998,46.365891,4508000
2013-03-21,65.010002,65.690002,64.230003,64.410004,45.650066,3722900
2013-03-22,64.660004,64.930000,64.250000,64.500000,45.713848,2185500
2013-03-25,64.910004,65.139999,63.189999,63.349998,44.898792,3528700
2013-03-26,63.740002,64.000000,63.360001,63.450001,44.969666,3756100
2013-03-27,63.009998,63.520000,62.570000,63.369999,44.912964,2227300
2013-03-28,63.560001,64.150002,63.180000,63.290001,44.856266,2877400
2013-04-01,63.090000,63.169998,61.560001,61.750000,43.764805,3734600
2013-04-02,62.430000,62.610001,59.540001,59.840000,42.411118,6255400
2013-04-03,59.770000,59.799999,57.779999,58.650002,41.567715,10159800
2013-04-04,58.799999,59.320000,58.610001,58.779999,41.659840,3655200
2013-04-05,57.669998,59.040001,57.110001,58.980000,41.801582,4232100
2013-04-08,59.029999,59.099998,58.200001,58.799999,41.674026,4337600
2013-04-09,58.840000,60.349998,58.689999,60.220001,42.680431,3583700
2013-04-10,60.419998,60.869999,59.919998,60.770000,43.070248,2354300
2013-04-11,60.750000,62.130001,60.549999,61.380001,43.502575,3175700
2013-04-12,61.070000,61.200001,58.669998,59.459999,42.141792,4362800
2013-04-15,58.639999,58.709999,55.470001,55.509998,39.342251,7147600
2013-04-16,56.150002,57.549999,55.700001,57.330002,40.632168,4901800
2013-04-17,56.660000,56.660000,55.419998,56.099998,39.760406,6444600
2013-04-18,56.240002,56.349998,55.020000,55.810001,39.554886,4929300
2013-04-19,56.250000,58.009998,56.160000,57.860001,41.007813,4639600
2013-04-22,58.150002,59.110001,57.369999,58.639999,41.560623,2878100
2013-04-23,58.889999,59.700001,58.689999,59.340000,42.056736,2779300
2013-04-24,59.560001,60.560001,59.130001,60.330002,42.758400,3638700
2013-04-25,61.900002,63.270000,60.770000,60.919998,43.176548,4978300
2013-04-26,61.990002,62.240002,58.570000,60.139999,42.623737,4348200
2013-04-29,60.389999,61.639999,59.680000,61.459999,43.559277,3344900
2013-04-30,61.439999,61.490002,60.480000,60.700001,43.020626,3456000
2013-05-01,60.549999,60.750000,57.410000,57.540001,40.781002,5845600
2013-05-02,57.959999,59.470001,57.330002,58.900002,41.744888,5113500
2013-05-03,60.169998,61.060001,60.070000,60.950001,43.197815,4445700
2013-05-06,62.590000,62.650002,61.230000,62.650002,44.402679,4331500
2013-05-07,62.939999,63.799999,62.110001,63.279999,44.849178,4320500
2013-05-08,63.299999,63.520000,61.910000,62.840000,44.537334,3595700
2013-05-09,62.660000,62.910000,61.369999,61.470001,43.566360,5334000
2013-05-10,61.110001,61.610001,60.410000,61.549999,43.623051,4563000
2013-05-13,62.500000,62.779999,61.340000,62.299999,44.154617,5771000
2013-05-14,62.070000,64.989998,61.990002,64.639999,45.813068,6491800
2013-05-15,64.419998,65.360001,64.360001,64.680000,45.841419,3677600
2013-05-16,64.349998,66.199997,64.279999,66.110001,46.854919,5269500
2013-05-17,66.339996,67.320000,65.739998,67.320000,47.712502,5283700
2013-05-20,67.269997,67.449997,66.800003,66.949997,47.450272,2870000
2013-05-21,66.919998,67.279999,65.809998,65.849998,46.670647,4137800
2013-05-22,65.589996,67.050003,64.639999,65.070000,46.117828,3481700
2013-05-23,64.800003,66.220001,62.709999,65.830002,46.656479,4929900
2013-05-24,65.260002,65.919998,64.849998,65.720001,46.578510,2250300
2013-05-28,66.739998,68.089996,66.320000,67.180000,47.613274,4458900
2013-05-29,66.540001,67.080002,65.720001,66.279999,46.975418,3045700
2013-05-30,66.250000,67.589996,65.839996,66.790001,47.696674,3137600
2013-05-31,66.610001,68.070000,66.010002,66.650002,47.596706,6467400
2013-06-03,66.820000,67.370003,65.220001,67.309998,48.068024,4076400
2013-06-04,67.089996,68.459999,67.089996,67.680000,48.332253,4081400
2013-06-05,67.410004,67.639999,65.400002,65.680000,46.903992,4468500
2013-06-06,65.559998,66.580002,65.300003,66.400002,47.418175,4045600
2013-06-07,65.489998,65.599998,64.620003,64.870003,46.325558,7591100
2013-06-10,65.059998,65.839996,64.769997,65.000000,46.418381,3366200
2013-06-11,64.230003,65.220001,63.669998,64.190002,45.839947,3285900
2013-06-12,65.040001,65.290001,64.029999,64.120003,45.789951,2382100
2013-06-13,64.050003,66.900002,64.000000,66.589996,47.553852,7208400
2013-06-14,66.480003,68.110001,66.300003,67.419998,48.146576,4428000
2013-06-17,68.099998,68.529999,67.449997,68.139999,48.660744,3489500
2013-06-18,68.480003,69.449997,68.389999,68.809998,49.139225,3209500
2013-06-19,68.970001,69.419998,68.489998,68.610001,48.996391,2692200
2013-06-20,67.449997,68.160004,66.699997,67.000000,47.846657,3979700
2013-06-21,67.540001,67.690002,65.230003,66.750000,47.668121,5077300
2013-06-24,65.059998,65.750000,63.889999,65.029999,46.439808,4875000
2013-06-25,65.690002,66.889999,65.690002,66.459999,47.461014,3535800
2013-06-26,66.949997,67.230003,65.580002,66.980003,47.832367,3619100
2013-06-27,67.699997,68.019997,67.070000,67.500000,48.203705,4610100
2013-06-28,67.449997,67.750000,66.260002,66.260002,47.318192,9611400
2013-07-01,67.000000,68.379997,66.070000,66.279999,47.332478,6962200
2013-07-02,66.309998,66.699997,64.940002,65.410004,46.711174,5823100
2013-07-03,64.959999,66.610001,64.739998,66.500000,47.489574,1988000
2013-07-05,67.330002,67.690002,66.709999,67.680000,48.332253,2870300
2013-07-08,68.330002,68.620003,67.769997,68.300003,48.775005,2207100
2013-07-09,69.000000,69.489998,68.000000,68.970001,49.253483,2485700
2013-07-10,68.629997,69.919998,68.580002,69.809998,49.853344,3841600
2013-07-11,70.610001,70.639999,69.110001,69.389999,49.553421,3655800
2013-07-12,69.389999,70.180000,68.779999,70.000000,49.989029,2900900
2013-07-15,70.440002,71.330002,69.889999,70.889999,50.624607,3633100
2013-07-16,71.260002,71.279999,68.739998,69.260002,49.460579,3074300
2013-07-17,69.730003,70.019997,67.839996,67.940002,48.517929,4318400
2013-07-18,68.300003,68.620003,67.529999,67.540001,48.232281,4580900
2013-07-19,67.519997,68.879997,67.199997,68.410004,48.853580,3750100
2013-07-22,68.610001,69.050003,68.349998,68.459999,48.889263,1821100
2013-07-23,69.050003,69.260002,67.849998,67.900002,48.489372,2511000
2013-07-24,68.000000,68.269997,67.230003,67.419998,48.146576,2020600
2013-07-25,67.410004,68.279999,67.389999,68.050003,48.596485,2231400
2013-07-26,69.830002,70.269997,66.500000,67.400002,48.132290,3382500
2013-07-29,67.400002,68.029999,66.349998,67.720001,48.360821,2935300
2013-07-30,67.650002,69.470001,67.019997,68.919998,49.217770,3626300
2013-07-31,68.889999,69.470001,68.250000,68.709999,49.067810,2319400
2013-08-01,68.300003,68.930000,67.860001,67.989998,48.553635,9263800
2013-08-02,68.000000,69.239998,67.739998,68.949997,49.239197,4138500
2013-08-05,68.940002,69.709999,68.919998,69.470001,49.610550,3867000
2013-08-06,69.370003,69.519997,68.370003,68.580002,48.974972,4236700
2013-08-07,68.389999,68.559998,67.959999,67.989998,48.553635,3351900
2013-08-08,68.750000,69.000000,68.239998,68.589996,48.982113,3046500
2013-08-09,68.769997,69.510002,68.139999,68.699997,49.060658,2596500
2013-08-12,68.419998,68.800003,68.050003,68.300003,48.775005,3386100
2013-08-13,68.480003,70.400002,68.120003,70.080002,50.046165,3925700
2013-08-14,70.169998,70.529999,69.550003,69.580002,49.689102,2854600
2013-08-15,69.349998,69.519997,68.180000,68.339996,48.803577,4126500
2013-08-16,68.070000,69.000000,67.739998,68.870003,49.182060,2948200
2013-08-19,68.510002,69.300003,68.349998,68.519997,48.932137,2247000
2013-08-20,68.519997,68.599998,67.519997,68.239998,48.732159,2535800
2013-08-21,68.180000,68.400002,67.669998,67.750000,48.382233,2283300
2013-08-22,67.889999,69.959999,67.750000,69.500000,49.631962,2325200
2013-08-23,69.699997,70.190002,69.300003,70.120003,50.074734,2065300
2013-08-26,70.300003,71.040001,70.089996,70.120003,50.074734,3131400
2013-08-27,69.199997,69.620003,68.529999,68.790001,49.124931,3209500
2013-08-28,68.870003,69.699997,68.320000,69.480003,49.617687,2049400
2013-08-29,69.250000,70.669998,69.040001,70.300003,50.203270,2661700
2013-08-30,70.430000,70.669998,69.779999,70.150002,50.096146,2800100
2013-09-03,71.190002,71.889999,69.800003,70.470001,50.324669,4316300
2013-09-04,69.230003,69.669998,68.940002,69.459999,49.603397,6404900
2013-09-05,69.400002,70.629997,69.239998,70.339996,50.231823,4686800
2013-09-06,70.629997,71.000000,69.980003,70.320000,50.217556,3255000
2013-09-09,70.349998,70.889999,70.260002,70.739998,50.517490,2886600
2013-09-10,71.309998,71.669998,70.820000,70.900002,50.631737,4361000
2013-09-11,71.089996,71.089996,70.260002,70.730003,50.510345,3891700
2013-09-12,70.739998,70.949997,70.080002,70.190002,50.124710,4248800
2013-09-13,70.480003,71.230003,70.389999,71.000000,50.703167,3647000
2013-09-16,71.959999,72.169998,71.160004,71.389999,50.981682,4312500
2013-09-17,71.639999,72.900002,71.410004,72.680000,51.902912,2937200
2013-09-18,72.879997,73.519997,72.510002,73.370003,52.395653,4927700
2013-09-19,73.459999,75.669998,73.000000,73.790001,53.057159,5150700
2013-09-20,73.889999,74.220001,72.930000,73.029999,52.510700,12059100
2013-09-23,72.599998,72.949997,71.779999,72.629997,52.223072,3255100
2013-09-24,72.660004,72.970001,72.309998,72.419998,52.072083,2537000
2013-09-25,72.470001,73.400002,72.089996,72.919998,52.431591,2448500
2013-09-26,73.389999,74.230003,73.110001,74.010002,53.215343,3188800
2013-09-27,73.699997,74.220001,73.300003,73.389999,52.769543,2364100
2013-09-30,72.370003,73.589996,72.099998,73.230003,52.654503,2032900
2013-10-01,73.290001,74.110001,73.250000,74.110001,53.287247,1805000
2013-10-02,73.760002,74.150002,72.919998,74.040001,53.236916,2122700
2013-10-03,73.940002,74.209999,72.570000,73.980003,53.193768,3364200
2013-10-04,73.860001,75.470001,73.650002,75.389999,54.207607,2933400
2013-10-07,74.750000,75.570000,74.349998,74.580002,53.625187,1764400
2013-10-08,74.400002,74.449997,72.800003,73.169998,52.611355,3140300
2013-10-09,73.290001,73.339996,72.269997,72.730003,52.294983,2939800
2013-10-10,74.629997,75.309998,73.779999,75.089996,53.991882,2726500
2013-10-11,75.150002,76.129997,74.879997,75.970001,54.624630,1822800
2013-10-14,75.559998,76.080002,75.089996,75.709999,54.437695,1990400
2013-10-15,75.669998,76.040001,75.089996,75.190002,54.063801,2472400
2013-10-16,75.750000,76.540001,75.209999,76.500000,55.005711,2543900
2013-10-17,76.169998,77.739998,76.169998,77.570000,55.775066,1882000
2013-10-18,77.639999,78.500000,77.150002,77.910004,56.019554,3210200
2013-10-21,78.129997,78.500000,77.730003,78.360001,56.343102,2250300
2013-10-22,78.220001,79.169998,78.070000,78.760002,56.630726,2174800
2013-10-23,78.540001,79.339996,78.000000,78.669998,56.566013,2738600
2013-10-24,78.860001,79.080002,77.889999,78.050003,56.120220,2580800
2013-10-25,78.080002,78.150002,75.639999,77.099998,55.437126,3630700
2013-10-28,77.190002,77.320000,75.320000,75.510002,54.293873,4249300
2013-10-29,73.029999,75.639999,72.529999,75.559998,54.329830,6004000
2013-10-30,75.959999,77.059998,75.029999,75.300003,54.142887,2821100
2013-10-31,75.290001,76.099998,74.599998,74.599998,53.639561,3089700
2013-11-01,74.260002,74.300003,73.599998,73.930000,53.157806,6373600
2013-11-04,74.160004,74.529999,73.690002,74.489998,53.560478,3461700
2013-11-05,74.239998,74.629997,73.720001,74.300003,53.423862,2836200
2013-11-06,74.709999,75.370003,74.550003,75.169998,54.049416,2712400
2013-11-07,75.519997,76.010002,74.510002,74.809998,53.790554,4737700
2013-11-08,74.940002,75.500000,74.629997,75.389999,54.207607,3882000
2013-11-11,75.400002,75.820000,75.089996,75.620003,54.372982,3104800
2013-11-12,75.599998,75.900002,75.269997,75.330002,54.164448,2408500
2013-11-13,75.300003,76.570000,75.220001,76.519997,55.020100,3490600
2013-11-14,76.889999,78.470001,76.660004,78.260002,56.271210,3362400
2013-11-15,78.239998,78.870003,78.169998,78.570000,56.494118,2660300
2013-11-18,78.639999,79.290001,78.239998,78.470001,56.422211,2095500
2013-11-19,78.389999,78.620003,77.459999,77.650002,55.832603,2947900
2013-11-20,77.629997,78.110001,77.019997,77.510002,55.731953,2700500
2013-11-21,77.080002,78.220001,77.080002,77.760002,56.347900,2569900
2013-11-22,77.980003,79.339996,77.709999,79.290001,57.456577,2354500
2013-11-25,78.419998,78.519997,76.260002,76.550003,55.471085,7441600
2013-11-26,76.800003,77.559998,76.300003,76.339996,55.318893,3745600
2013-11-27,76.739998,77.820000,76.599998,77.459999,56.130486,2782300
2013-11-29,77.750000,78.190002,77.040001,77.180000,55.927597,1780100
2013-12-02,77.440002,78.010002,76.769997,77.849998,56.413090,2775600
2013-12-03,77.449997,78.000000,76.760002,77.120003,55.884125,3398500
2013-12-04,76.930000,77.010002,75.500000,76.559998,55.478306,4103900
2013-12-05,76.199997,76.360001,74.510002,75.150002,54.456566,4283400
2013-12-06,76.220001,76.959999,75.760002,76.550003,55.471085,2320400
2013-12-09,77.000000,77.550003,76.339996,76.800003,55.652225,3342000
2013-12-10,76.830002,77.169998,76.629997,76.870003,55.702957,1897300
2013-12-11,77.300003,77.599998,75.290001,75.550003,54.746433,2503000
2013-12-12,76.500000,78.260002,76.029999,76.500000,55.434826,3057900
2013-12-13,76.709999,76.839996,76.000000,76.190002,55.210197,2229000
2013-12-16,77.190002,77.830002,76.910004,77.000000,55.797165,2859000
2013-12-17,76.709999,77.820000,76.639999,77.629997,56.253685,3256100
2013-12-18,78.019997,78.519997,76.599998,78.440002,56.840645,4491300
2013-12-19,78.349998,78.949997,77.510002,77.959999,56.492817,3258600
2013-12-20,77.949997,78.709999,77.680000,78.599998,56.956573,4287600
2013-12-23,79.000000,79.099998,77.629997,78.080002,56.579765,2684100
2013-12-24,78.209999,79.269997,78.089996,79.169998,57.369629,1168100
2013-12-26,79.300003,79.669998,78.949997,79.330002,57.485561,1633500
2013-12-27,79.349998,79.570000,79.110001,79.430000,57.558025,1035100
2013-12-30,79.589996,79.769997,78.860001,79.449997,57.572514,3309700
2013-12-31,79.650002,80.330002,79.320000,80.279999,58.173977,1618600
2014-01-02,80.050003,80.209999,77.900002,78.779999,57.086998,4918500
2014-01-03,78.949997,79.129997,78.330002,78.709999,57.036289,1528500
2014-01-06,79.059998,79.059998,77.709999,77.970001,56.500061,3119200
2014-01-07,78.160004,79.250000,77.900002,78.940002,57.202961,2730700
2014-01-08,80.370003,80.419998,78.519997,79.730003,57.775417,3419200
2014-01-09,79.809998,80.820000,79.779999,80.480003,58.318909,3499600
2014-01-10,80.650002,81.620003,80.019997,80.349998,58.224701,2350400
2014-01-13,80.419998,80.599998,79.629997,79.820000,57.840630,3218600
2014-01-14,80.169998,82.180000,80.050003,81.809998,59.282673,3530400
2014-01-15,82.019997,82.809998,81.760002,82.750000,59.963829,2785700
2014-01-16,82.419998,82.970001,81.910004,82.220001,59.579781,2352000
2014-01-17,82.029999,82.099998,80.900002,81.400002,58.985569,2520700
2014-01-21,82.129997,82.610001,80.690002,80.949997,58.659473,2860600
2014-01-22,81.209999,81.430000,78.910004,80.220001,58.130501,5102600
2014-01-23,80.190002,80.190002,76.489998,77.760002,56.347900,10501700
2014-01-24,77.160004,77.769997,75.860001,75.919998,55.014542,5905800
2014-01-27,75.919998,76.650002,74.370003,75.739998,54.884113,5521300
2014-01-28,75.959999,77.489998,75.760002,76.690002,55.572533,2963000
2014-01-29,76.720001,78.029999,75.599998,76.660004,55.550793,4430100
2014-01-30,77.389999,78.930000,76.650002,78.059998,56.565273,4588100
2014-01-31,79.000000,80.820000,77.500000,78.760002,57.072521,5926200
2014-02-03,78.989998,79.410004,76.730003,77.209999,55.949337,4799300
2014-02-04,77.589996,78.839996,77.169998,78.040001,56.550777,3660200
2014-02-05,77.370003,77.949997,76.320000,77.610001,56.239185,4798800
2014-02-06,78.000000,79.250000,77.559998,79.120003,57.333389,2804200
2014-02-07,79.919998,81.110001,79.570000,80.830002,58.572525,3439400
2014-02-10,80.709999,81.300003,80.379997,80.959999,58.666725,3019900
2014-02-11,81.279999,82.269997,80.820000,81.680000,59.188473,4130700
2014-02-12,81.699997,82.970001,81.699997,82.620003,59.869625,3191500
2014-02-13,81.879997,83.760002,81.879997,83.370003,60.413105,3304900
2014-02-14,83.199997,84.519997,83.010002,84.470001,61.210197,2930800
2014-02-18,84.989998,85.400002,84.029999,85.330002,61.833393,3614800
2014-02-19,85.000000,86.099998,84.129997,84.279999,61.072525,3899600
2014-02-20,84.320000,86.239998,83.470001,85.800003,62.173988,4003700
2014-02-21,86.360001,86.790001,85.589996,85.650002,62.065269,3302600
2014-02-24,85.699997,87.099998,85.610001,85.970001,62.297165,2976100
2014-02-25,85.900002,86.720001,85.400002,86.300003,62.536282,2936700
2014-02-26,86.389999,87.500000,86.180000,87.419998,63.347889,3226500
2014-02-27,86.889999,87.919998,86.430000,87.870003,64.114021,3754100
2014-02-28,88.139999,89.190002,87.620003,88.080002,64.267265,4633800
2014-03-03,87.279999,88.480003,87.040001,88.470001,64.551819,2428100
2014-03-04,89.629997,89.800003,88.860001,89.680000,65.434669,3005800
2014-03-05,89.639999,90.360001,89.529999,90.099998,65.741142,2930000
2014-03-06,90.570000,91.940002,90.529999,91.059998,66.441597,4128400
2014-03-07,91.309998,91.570000,90.300003,90.900002,66.324867,2679200
2014-03-10,90.610001,91.169998,90.000000,91.029999,66.419685,2326300
2014-03-11,91.110001,91.589996,90.300003,90.440002,65.989204,2827300
2014-03-12,89.889999,90.830002,89.440002,90.160004,65.784912,2829400
2014-03-13,90.650002,91.019997,88.830002,89.029999,64.960411,3118400
2014-03-14,88.809998,90.089996,88.730003,88.919998,64.880142,3376900
2014-03-17,89.570000,91.019997,89.510002,90.599998,66.105965,2286500
2014-03-18,90.760002,91.110001,90.550003,90.699997,66.178902,3985600
2014-03-19,90.919998,90.919998,88.860001,89.699997,65.449265,3421600
2014-03-20,89.559998,90.300003,89.250000,90.260002,65.857880,2245900
2014-03-21,90.550003,90.730003,89.949997,90.040001,65.697350,3906500
